Iteration,MeasuredDistance(m),Percent(%),PercentageAbs(%)
4170,4079.2693,101.981735,1.9817352
4173,4061.6274,101.54069,1.5406876
4176,4065.245,101.63113,1.6311264
4179,4094.9417,102.37354,2.3735428
4182,4082.6057,102.06514,2.0651398
4185,4079.9426,101.998566,1.9985657
4188,4099.379,102.48447,2.4844666
4191,4084.0142,102.10035,2.1003494
4194,4110.355,102.75887,2.758873
4197,4104.2627,102.60657,2.6065674
4200,4020.3237,100.508095,0.5080948
4203,4112.968,102.824196,2.8241959
4206,4017.1177,100.42795,0.427948
4209,4113.598,102.83995,2.8399506
4212,4042.71,101.06775,1.067749
4215,4023.4954,100.58738,0.58737946
4218,4027.769,100.69423,0.6942291
4221,4048.7437,101.2186,1.2185974
4224,4068.6262,101.71565,1.7156525
4227,4052.4011,101.31003,1.3100281
4230,4051.1272,101.27818,1.278183
4233,4053.3657,101.33414,1.334137
4236,4053.4065,101.33517,1.3351669
4239,4053.6448,101.34112,1.3411179
4242,4075.8555,101.89639,1.8963928
4245,4098.646,102.46615,2.4661484
4248,4074.2844,101.85711,1.8571091
4251,4114.0786,102.85197,2.8519669
4254,4020.7925,100.51981,0.51981354
4257,4115.8647,102.896614,2.896614
4260,4105.737,102.643425,2.643425
4263,4002.7502,100.068756,0.0687561
4266,4018.996,100.47491,0.47490692
4269,4037.7222,100.943054,0.9430542
4272,4012.3494,100.30873,0.30873108
4275,4003.8677,100.096695,0.09669495
4278,4013.8936,100.347336,0.34733582
4281,4049.4902,101.23726,1.2372589
4284,4029.901,100.74752,0.74752045
4287,4067.406,101.68515,1.6851501
4290,4080.9355,102.02339,2.0233917
4293,4056.2507,101.406265,1.4062653
4296,4053.0068,101.32517,1.3251724
4299,4056.3574,101.408936,1.4089355
4302,4069.7422,101.74355,1.7435532
4305,4106.9556,102.67389,2.6738892
4308,4062.6914,101.56728,1.5672836
4311,4047.4878,101.187195,1.1871948
4314,4105.3545,102.63386,2.6338577
4317,4113.7837,102.8446,2.8445969
4320,4086.7273,102.16818,2.1681824
4323,4004.7463,100.11866,0.11865997
4326,4109.7485,102.74371,2.7437134
4329,4005.206,100.13015,0.13014984
4332,4007.8545,100.19636,0.19635773
4335,4028.5767,100.71442,0.7144165
4338,4032.884,100.8221,0.8220978
4341,4053.1829,101.32957,1.329567
4344,4048.8225,101.220566,1.2205658
4347,4043.7246,101.09312,1.0931168
4350,4016.8103,100.42026,0.42025757
4353,4043.2615,101.081535,1.0815353
4356,4052.0806,101.30202,1.3020172
4359,4021.3066,100.53266,0.53266144
4362,4070.5154,101.762886,1.762886
4365,4060.4436,101.51109,1.5110931
4368,4072.9033,101.822586,1.822586
4371,4101.0034,102.525085,2.5250854
4374,4086.2732,102.15683,2.1568298
4377,4110.3027,102.75757,2.7575684
4380,4099.545,102.488625,2.4886246
4383,4002.567,100.06417,0.06417084
4386,4012.7493,100.31873,0.31873322
4389,4076.8987,101.92247,1.9224701
4392,4098.6567,102.46642,2.466423
4395,4009.7966,100.24491,0.2449112
4398,4014.8127,100.37032,0.37032318
4401,4042.198,101.054955,1.0549545
4404,4000.6482,100.016205,0.016204834
4407,4021.492,100.5373,0.5373001
4410,4031.936,100.7984,0.7984009
4413,4032.6575,100.81644,0.81643677
4416,4025.8657,100.64664,0.64663696
4419,4027.6484,100.69121,0.6912079
4422,4038.2427,100.95607,0.95606995
4425,4034.8674,100.87169,0.87168884
4428,4059.057,101.476425,1.4764252
4431,4041.7397,101.043495,1.0434952
4434,4042.962,101.07404,1.0740433
4437,4046.0576,101.151436,1.1514359
4440,4087.0999,102.1775,2.1774979
4443,4093.5498,102.338745,2.338745
4446,4100.6855,102.51714,2.5171432
4449,4074.4377,101.86095,1.8609467
4452,4109.9,102.7475,2.7474976
4455,4019.8276,100.49569,0.4956894
4458,4095.0776,102.37694,2.3769379
4461,4037.1584,100.92896,0.9289627
4464,4111.5947,102.78986,2.7898636
4467,4011.6814,100.29203,0.29203033
4470,4112.8276,102.82069,2.8206863
4473,4016.6614,100.416534,0.41653442
4476,4038.3728,100.95932,0.95932007
4479,4008.4155,100.21039,0.21038818
4482,4055.2827,101.38207,1.3820724
4485,4034.3184,100.85796,0.85796356
4488,4054.9412,101.37353,1.3735275
4491,4030.0073,100.75018,0.7501831
4494,4048.6191,101.21548,1.215477
4497,4094.245,102.356125,2.3561249
4500,4042.1072,101.05268,1.052681
4503,4062.2073,101.55518,1.5551834
4506,4051.836,101.2959,1.2958984
4509,4091.1304,102.27826,2.2782593
4512,4081.1458,102.02864,2.0286407
4515,4095.4766,102.38692,2.386917
4518,4100.598,102.51495,2.5149536
4521,4094.2449,102.356125,2.3561249
4524,4120.9946,103.024864,3.0248642
4527,4119.546,102.98865,2.9886475
4530,4093.6064,102.340164,2.3401642
4533,4024.208,100.6052,0.6052017
4536,4033.18,100.8295,0.8294983
4539,4121.4707,103.036766,3.036766
4542,4116.117,102.90293,2.9029312
4545,4012.612,100.31531,0.31530762
4548,4011.683,100.292076,0.2920761
4551,4055.6006,101.390015,1.3900146
4554,4044.2737,101.10684,1.106842
4557,4031.2288,100.780716,0.78071594
4560,4029.5588,100.73897,0.7389679
4563,4040.0151,101.000374,1.0003738
4566,4057.0288,101.42572,1.4257202
4569,4064.8645,101.62161,1.6216125
4572,4092.4036,102.31009,2.310089
4575,4087.6514,102.191284,2.1912842
4578,4068.8784,101.72196,1.721962
4581,4065.2043,101.63011,1.6301117
4584,4101.4795,102.53699,2.5369873
4587,4074.3691,101.85923,1.85923
4590,4097.7104,102.44276,2.4427567
4593,4003.9744,100.09936,0.099357605
4596,4097.366,102.43416,2.4341583
4599,4098.9487,102.47372,2.4737167
4602,4008.1328,100.20332,0.20332336
4605,4003.5386,100.08846,0.08846283
4608,4001.0977,100.027435,0.027435303
4611,4013.9866,100.34966,0.34966278
4614,4007.6167,100.190414,0.19041443
4617,4117.4272,102.93568,2.9356766
4620,4119.312,102.982796,2.9827957
4623,4030.0342,100.750854,0.7508545
4626,4027.0088,100.67522,0.6752167
4629,4064.0806,101.60201,1.6020126
4632,4046.9968,101.17492,1.1749191
4635,4033.6223,100.84055,0.8405533
4638,4040.1555,101.00389,1.003891
4641,4056.3186,101.40797,1.4079666
4644,4064.4146,101.61037,1.6103668
4647,4092.0195,102.30048,2.3004837
4650,4065.778,101.644455,1.644455
4653,4061.961,101.54903,1.5490265
4656,4118.798,102.96995,2.9699478
4659,4073.37,101.83425,1.8342514
4662,4092.669,102.31673,2.3167267
4665,4072.586,101.81465,1.8146515
4668,4109.9033,102.74759,2.747589
4671,4095.6963,102.3924,2.3924026
4674,4086.2476,102.15619,2.156189
4677,4110.9365,102.773415,2.7734146
4680,4109.6553,102.74139,2.7413864
4683,4108.312,102.707794,2.7077942
4686,4101.8125,102.54531,2.545311
4689,4013.5435,100.338585,0.3385849
4692,4018.4731,100.46183,0.46183014
4695,4001.9258,100.04814,0.04814148
4698,4028.8167,100.72041,0.7204132
4701,4061.088,101.5272,1.5271988
4704,4040.1968,101.00492,1.004921
4707,4023.299,100.58247,0.58247375
4710,4055.192,101.3798,1.3797989
4713,4030.0427,100.75107,0.7510681
4716,4066.8381,101.67095,1.6709518
4719,4061.6768,101.54192,1.5419235
4722,4074.3892,101.859726,1.859726
4725,4054.0103,101.35026,1.3502579
4728,4058.2578,101.45644,1.4564438
4731,4062.9587,101.57397,1.573967
4734,4081.1045,102.02761,2.0276108
4737,4096.267,102.40668,2.4066772
4740,4099.92,102.498,2.498001
4743,4116.0415,102.90104,2.9010391
4746,4087.0715,102.17679,2.1767883
4749,4099.2944,102.48236,2.4823608
4752,4124.505,103.112625,3.1126251
4755,4129.2734,103.231834,3.2318344
4758,4107.211,102.680275,2.680275
4761,4005.3792,100.134476,0.13447571
4764,4112.322,102.808044,2.8080444
4767,4014.1064,100.35266,0.35266113
4770,4046.8054,101.170135,1.1701355
4773,4009.5588,100.23897,0.2389679
4776,4053.3855,101.33464,1.3346405
4779,4031.6392,100.79098,0.7909775
4782,4033.8647,100.84662,0.84661865
4785,4038.54,100.9635,0.963501
4788,4038.386,100.95965,0.95964813
4791,4024.41,100.61025,0.6102524
4794,4040.0757,101.00189,1.0018921
4797,4033.8005,100.84502,0.8450165
4800,4076.9128,101.92282,1.922821
4803,4085.8447,102.14612,2.1461182
4806,4067.2632,101.68158,1.6815796
4809,4042.671,101.06677,1.0667725
4812,4083.919,102.09798,2.0979767
4815,4102.3516,102.55879,2.558792
4818,4105.973,102.64933,2.6493301
4821,4096.7544,102.41886,2.4188614
4824,4094.5312,102.36328,2.3632812
4827,4113.3853,102.83463,2.8346329
4830,4002.896,100.072395,0.072395325
4833,4090.437,102.260925,2.2609253
4836,4108.397,102.70992,2.7099228
4839,4012.2952,100.30738,0.30738068
4842,4108.5684,102.71421,2.7142105
4845,4124.3203,103.10801,3.1080093
4848,4012.1272,100.30318,0.30317688
4851,4028.0227,100.70057,0.70056915
4854,4018.1436,100.45358,0.45358276
4857,4057.0667,101.42667,1.4266663
4860,4017.481,100.43703,0.43702698
4863,4048.0493,101.20123,1.2012329
4866,4053.9216,101.34804,1.3480377
4869,4043.339,101.08347,1.0834732
4872,4065.4656,101.63664,1.6366425
4875,4015.2222,100.380554,0.3805542
4878,4066.5137,101.66284,1.6628418
4881,4039.2961,100.98241,0.9824066
4884,4051.5256,101.28814,1.2881393
4887,4081.21,102.03025,2.0302505
4890,4083.265,102.08163,2.081627
4893,4055.56,101.389,1.3889999
4896,4100.8857,102.52214,2.5221405
4899,4073.611,101.84027,1.840271
4902,4101.214,102.53034,2.530342
4905,4085.7527,102.14382,2.1438217
4908,4096.7495,102.41873,2.4187317
4911,4095.8848,102.39712,2.3971176
4914,4099.8804,102.49701,2.4970093
4917,4019.3118,100.482796,0.48279572
4920,4126.3896,103.159744,3.1597443
4923,4120.8223,103.02055,3.0205536
4926,4133.345,103.33363,3.3336334
4929,4117.1294,102.92824,2.928238
4932,4021.2566,100.53142,0.53141785
4935,4120.481,103.012024,3.012024
4938,4028.7754,100.71938,0.71938324
4941,4124.696,103.1174,3.1174011
4944,4069.4941,101.73735,1.7373505
4947,4047.0925,101.177315,1.1773148
4950,4131.8843,103.29711,3.2971115
4953,4052.8242,101.32061,1.32061
4956,4055.9824,101.39956,1.399559
4959,4020.5544,100.51386,0.5138626
4962,4128.252,103.2063,3.2062988
4965,4084.7446,102.118614,2.1186142
4968,4066.6519,101.6663,1.6662979
4971,4066.3936,101.659836,1.6598358
4974,4103.85,102.59625,2.5962524
4977,4102.011,102.55028,2.5502777
4980,4089.4744,102.23686,2.2368622
4983,4074.7534,101.868835,1.8688354
4986,4094.9124,102.37281,2.3728104
4989,4109.857,102.74642,2.7464218
4992,4102.6826,102.56706,2.5670624
4995,4081.1506,102.02876,2.0287628
4998,4091.0962,102.277405,2.2774048
5001,4095.8503,102.396255,2.3962555
5004,4102.028,102.5507,2.5506973
5007,4136.5566,103.41392,3.4139175
5010,4103.9834,102.59959,2.5995865
5013,4000.48,100.012,0.012001038
5016,4129.238,103.23094,3.2309418
5019,4023.771,100.59428,0.5942764
5022,4002.1091,100.05273,0.052726746
5025,4136.802,103.420044,3.420044
5028,4007.1099,100.17775,0.17774963
5031,4136.1963,103.40491,3.4049072
5034,4018.0522,100.4513,0.45130157
5037,4068.9749,101.72437,1.7243729
5040,4058.1199,101.453,1.4530029
5043,4029.327,100.73317,0.73316956
5046,4070.4521,101.76131,1.7613068
5049,4046.5964,101.16492,1.164917
5052,4040.924,101.0231,1.0231018
5055,4085.6802,102.142006,2.142006
5058,4056.5156,101.41289,1.4128876
5061,4060.3994,101.50999,1.5099869
5064,4061.3806,101.534515,1.5345154
5067,4093.1868,102.32967,2.3296738
5070,4086.3997,102.15999,2.1599884
5073,4103.3022,102.58256,2.5825577
5076,4082.1785,102.05446,2.0544586
5079,4097.94,102.4485,2.4485016
5082,4089.3877,102.234695,2.2346954
5085,4114.029,102.850716,2.8507156
5088,4109.2314,102.73079,2.7307892
5091,4105.613,102.64032,2.6403198
5094,4122.3267,103.05817,3.0581665
5097,4006.226,100.15565,0.15564728
5100,4130.3623,103.259056,3.259056
5103,4126.1616,103.15404,3.1540375
5106,4003.882,100.09705,0.09705353
5109,4126.6855,103.16714,3.1671371
5112,4138.9907,103.47476,3.474762
5115,4026.754,100.668846,0.66884613
5118,4019.8367,100.49591,0.49591064
5121,4022.88,100.572,0.5719986
5124,4030.9565,100.77391,0.7739105
5127,4034.618,100.86545,0.865448
5130,4036.1975,100.90494,0.90493774
5133,4023.758,100.593956,0.593956
5136,4062.172,101.554306,1.554306
5139,4041.4817,101.03704,1.0370407
5142,4076.9016,101.92254,1.9225388
5145,4046.7253,101.16814,1.1681366
5148,4076.7517,101.91879,1.9187927
5151,4056.9595,101.42398,1.4239807
5154,4037.667,100.94167,0.9416733
5157,4062.542,101.563545,1.5635452
5160,4113.3857,102.83464,2.8346405
5163,4096.1416,102.40354,2.4035416
5166,4062.7698,101.569244,1.5692444
5169,4084.451,102.111275,2.1112747
5172,4084.291,102.10728,2.107277
5175,4120.8076,103.02019,3.0201874
5178,4126.839,103.17097,3.170967
5181,4117.6875,102.942184,2.9421844
5184,4090.5908,102.26477,2.2647705
5187,4003.2876,100.082184,0.08218384
5190,4125.555,103.138885,3.1388855
5193,4002.3293,100.058235,0.05823517
5196,4122.7876,103.06969,3.069687
5199,4131.5195,103.28799,3.2879868
5202,4116.2715,102.90679,2.9067917
5205,4129.2676,103.23169,3.2316895
5208,4026.4993,100.66248,0.6624832
5211,4058.9514,101.473785,1.4737854
5214,4029.1619,100.72905,0.7290497
5217,4045.866,101.14665,1.1466522
5220,4024.5652,100.614136,0.61413574
5223,4025.069,100.626724,0.62672424
5226,4025.9265,100.64816,0.64816284
5229,4048.8728,101.22182,1.221817
5232,4040.623,101.01558,1.0155792
5235,4036.9407,100.923515,0.9235153
5238,4031.2363,100.78091,0.7809067
5241,4044.0303,101.10076,1.1007614
5244,4088.4956,102.21239,2.212387
5247,4074.5322,101.863304,1.8633041
5250,4082.3853,102.05963,2.0596313
5253,4076.3289,101.90822,1.9082184
5256,4096.5474,102.41369,2.4136887
5259,4097.348,102.4337,2.4337006
5262,4048.7925,101.21981,1.2198105
5265,4091.7595,102.29398,2.2939835
5268,4095.7603,102.394005,2.3940048
5271,4117.188,102.9297,2.9297028
5274,4098.8677,102.471695,2.471695
5277,4120.662,103.016556,3.0165558
5280,4120.021,103.00053,3.0005264
5283,4138.502,103.46255,3.4625473
5286,4123.514,103.08785,3.0878525
5289,4142.713,103.56782,3.5678177
5292,4007.0312,100.17578,0.17578125
5295,4007.8997,100.197495,0.1974945
5298,4122.559,103.06398,3.06398
5301,4020.3057,100.50764,0.507637
5304,4025.0098,100.625244,0.62524414
5307,4011.3289,100.28322,0.28321838
5310,4023.3003,100.582504,0.5825043
5313,4030.477,100.76193,0.7619324
5316,4056.7332,101.41833,1.4183273
5319,4065.307,101.632675,1.6326752
5322,4054.172,101.3543,1.3543015
5325,4048.8867,101.222176,1.2221756
5328,4071.7212,101.79303,1.7930298
5331,4044.973,101.12432,1.124321
5334,4037.4124,100.93531,0.93531036
5337,4057.477,101.43693,1.4369278
5340,4027.6807,100.69202,0.6920166
5343,4060.1768,101.504425,1.504425
5346,4060.7842,101.5196,1.5195999
5349,4094.5093,102.36273,2.362732
5352,4109.114,102.727844,2.7278442
5355,4121.427,103.035675,3.035675
5358,4070.7024,101.76756,1.7675629
5361,4110.1934,102.75484,2.754837
5364,4126.3457,103.15864,3.158638
5367,4110.504,102.762596,2.7625961
5370,4092.5857,102.314644,2.3146439
5373,4099.261,102.48153,2.4815292
5376,4010.3848,100.25962,0.25962067
5379,4114.5405,102.86352,2.8635178
5382,4134.266,103.35666,3.356659
5385,4121.5815,103.039536,3.0395355
5388,4137.449,103.43623,3.4362335
5391,4131.121,103.27803,3.2780304
5394,4003.1184,100.07796,0.07795715
5397,4145.0825,103.62706,3.62706
5400,4144.199,103.60499,3.604988
5403,4019.2546,100.48137,0.48136902
5406,4020.3616,100.50904,0.50904083
5409,4134.0986,103.35247,3.3524704
5412,4053.4932,101.337326,1.337326
5415,4019.7756,100.49439,0.4943924
5418,4029.18,100.7295,0.7294998
5421,4042.2988,101.05747,1.0574722
5424,4006.6736,100.16684,0.1668396
5427,4041.6748,101.04187,1.0418701
5430,4062.3147,101.55787,1.557869
5433,4069.55,101.73875,1.7387466
5436,4056.5288,101.413216,1.4132156
5439,4051.9456,101.29864,1.2986374
5442,4027.308,100.6827,0.6827011
5445,4045.8848,101.14712,1.1471176
5448,4065.2444,101.63111,1.6311111
5451,4076.0547,101.90137,1.9013672
5454,4104.1235,102.60309,2.6030884
5457,4081.4155,102.03539,2.0353928
5460,4107.6123,102.69031,2.6903076
5463,4097.267,102.43168,2.4316788
5466,4090.5437,102.263596,2.2635956
5469,4123.729,103.09322,3.0932236
5472,4090.4094,102.26023,2.260231
5475,4114.331,102.85828,2.8582764
5478,4114.5586,102.86397,2.863968
5481,4099.5522,102.48881,2.4888077
5484,4122.788,103.0697,3.0697021
5487,4002.319,100.057976,0.05797577
5490,4122.815,103.07037,3.0703735
5493,4148.0913,103.70228,3.7022781
5496,4139.3296,103.483246,3.4832458
5499,4014.0,100.35,0.34999847
5502,4139.2085,103.48021,3.4802094
5505,4015.4897,100.387245,0.38724518
5508,4007.1365,100.17841,0.17841339
5511,4027.702,100.69255,0.69255066
5514,4019.042,100.47604,0.4760437
5517,4025.5322,100.638306,0.63830566
5520,4008.756,100.2189,0.21890259
5523,4003.768,100.0942,0.094200134
5526,4007.5657,100.18914,0.18914032
5529,4032.1846,100.80462,0.80461884
5532,4041.618,101.04044,1.0404434
5535,4063.088,101.577194,1.5771942
5538,4088.5469,102.21367,2.2136688
5541,4028.9727,100.72431,0.7243118
5544,4079.3606,101.98402,1.9840164
5547,4088.648,102.216194,2.2161942
5550,4076.27,101.90675,1.9067535
5553,4077.286,101.93215,1.9321518
5556,4068.1147,101.702866,1.7028656
5559,4074.058,101.851456,1.8514557
5562,4107.3706,102.684265,2.6842651
5565,4100.097,102.502426,2.5024261
5568,4113.1816,102.82954,2.8295364
5571,4110.288,102.7572,2.7572021
5574,4087.8953,102.19738,2.19738
5577,4098.362,102.459045,2.4590454
5580,4086.0825,102.15206,2.1520615
5583,4105.9624,102.64906,2.649063
5586,4086.771,102.16927,2.1692734
5589,4000.8945,100.02236,0.022361755
5592,4139.6743,103.49186,3.4918594
5595,4006.5256,100.16314,0.16313934
5598,4136.542,103.41354,3.4135437
5601,4146.9443,103.67361,3.6736069
5604,4121.6123,103.040306,3.040306
5607,4006.2175,100.15544,0.15544128
5610,4121.162,103.02905,3.0290527
5613,4005.3018,100.132545,0.13254547
5616,4152.494,103.812355,3.812355
5619,4006.4885,100.16221,0.16220856
5622,4019.9636,100.49909,0.4990921
5625,4142.26,103.556496,3.5564957
5628,4017.7673,100.44418,0.44418335
5631,4027.7983,100.69496,0.69496155
5634,4048.8916,101.22229,1.22229
5637,4061.1921,101.52981,1.529808
5640,4034.8625,100.87156,0.87155914
5643,4045.7112,101.142784,1.1427841
5646,4058.8066,101.47016,1.4701614
5649,4085.1687,102.12922,2.129219
5652,4030.9119,100.7728,0.77279663
5655,4045.907,101.147675,1.1476746
5658,4118.556,102.963905,2.9639053
5661,4053.5544,101.33886,1.3388596
5664,4111.56,102.789,2.7890015
5667,4031.5046,100.78762,0.78762054
5670,4096.133,102.40332,2.4033203
5673,4096.192,102.4048,2.4048004
5676,4104.768,102.6192,2.6192017
5679,4098.414,102.46035,2.46035
5682,4124.6196,103.11549,3.1154938
5685,4131.6826,103.29206,3.2920609
5688,4128.1177,103.20294,3.202942
5691,4135.899,103.39748,3.3974762
5694,4112.9272,102.82318,2.8231812
5697,4102.1646,102.554115,2.5541153
5700,4107.088,102.67719,2.6771927
5703,4117.262,102.93156,2.9315567
5706,4097.693,102.44232,2.4423218
5709,4141.0796,103.52699,3.5269928
5712,4151.9414,103.79853,3.7985306
5715,4017.061,100.42652,0.4265213
5718,4007.8735,100.19684,0.19683838
5721,4025.9614,100.64904,0.6490402
5724,4018.1045,100.45261,0.4526062
5727,4017.44,100.436,0.435997
5730,4025.5388,100.638466,0.6384659
5733,4017.3208,100.43302,0.43302155
5736,4039.1543,100.97886,0.97885895
5739,4000.327,100.00817,0.008171082
5742,4014.7642,100.3691,0.36910248
5745,4045.421,101.13552,1.1355209
5748,4011.9287,100.29822,0.29821777
5751,4037.906,100.94765,0.9476471
5754,4032.1753,100.80438,0.8043823
5757,4037.387,100.93467,0.9346695
5760,4020.244,100.506096,0.5060959
5763,4045.812,101.145294,1.1452942
5766,4037.847,100.946175,0.9461746
5769,4049.621,101.24053,1.2405319
5772,4038.9023,100.972565,0.9725647
5775,4074.9502,101.87376,1.8737564
5778,4111.0386,102.77596,2.7759628
5781,4088.878,102.22195,2.2219467
5784,4115.5684,102.88921,2.8892136
5787,4083.621,102.09053,2.0905304
5790,4106.871,102.67178,2.6717834
5793,4101.362,102.53405,2.53405
5796,4097.8213,102.44553,2.4455338
5799,4102.918,102.57295,2.5729523
5802,4073.9158,101.84789,1.8478928
5805,4125.501,103.13752,3.1375198
5808,4105.2876,102.63219,2.632187
5811,4106.5786,102.66447,2.6644669
5814,4151.3237,103.7831,3.7830963
5817,4126.668,103.1667,3.1667023
5820,4002.4734,100.06184,0.061836243
5823,4018.9866,100.47466,0.47466278
5826,4138.167,103.45417,3.4541702
5829,4119.1914,102.97978,2.979782
5832,4150.2134,103.75533,3.755333
5835,4015.5586,100.38897,0.38896942
5838,4158.9775,103.974434,3.974434
5841,4145.2397,103.63099,3.630989
5844,4006.284,100.157104,0.15710449
5847,4010.281,100.25703,0.25702667
5850,4011.5056,100.28764,0.28764343
5853,4153.8193,103.84548,3.8454819
5856,4150.7705,103.769264,3.7692642
5859,4048.7546,101.218864,1.2188644
5862,4028.6636,100.71658,0.71658325
5865,4034.3362,100.858406,0.85840607
5868,4026.6616,100.66654,0.66654205
5871,4026.3853,100.65963,0.6596298
5874,4028.1204,100.70301,0.70301056
5877,4033.256,100.831406,0.83140564
5880,4047.3276,101.18319,1.1831894
5883,4031.7275,100.79319,0.79319
5886,4052.9507,101.32377,1.3237686
5889,4062.9385,101.57346,1.5734634
5892,4069.0283,101.72571,1.725708
5895,4058.2744,101.456856,1.4568558
5898,4049.6213,101.24053,1.2405319
5901,4055.542,101.38855,1.3885498
5904,4050.657,101.26642,1.2664185
5907,4066.0034,101.650085,1.6500854
5910,4064.5544,101.61386,1.6138611
5913,4038.461,100.961525,0.96152496
5916,4072.7344,101.81836,1.8183594
5919,4134.671,103.366776,3.3667755
5922,4124.6494,103.116234,3.1162338
5925,4125.308,103.132706,3.1327057
5928,4096.183,102.40458,2.4045792
5931,4109.4604,102.73651,2.7365112
5934,4133.671,103.341774,3.341774
5937,4140.591,103.51477,3.5147705
5940,4149.0894,103.727234,3.727234
5943,4140.1094,103.50273,3.5027313
5946,4137.8047,103.445114,3.4451141
5949,4136.5244,103.41311,3.4131088
5952,4126.644,103.1661,3.1660995
5955,4001.8591,100.04648,0.04647827
5958,4003.3171,100.08293,0.08293152
5961,4131.792,103.2948,3.2947998
5964,4127.1235,103.178085,3.1780853
5967,4006.9277,100.173195,0.17319489
5970,4009.0627,100.22657,0.22657013
5973,4027.5479,100.6887,0.6886978
5976,4151.3086,103.78272,3.7827225
5979,4011.3486,100.28372,0.28372192
5982,4027.2817,100.682045,0.682045
5985,4037.2708,100.93176,0.9317627
5988,4027.5947,100.689865,0.6898651
5991,4033.5981,100.83995,0.83995056
5994,4052.834,101.320854,1.3208542
5997,4011.6987,100.292465,0.2924652
6000,4037.8867,100.947174,0.9471741
6003,4082.1335,102.05334,2.053337
6006,4065.6104,101.64026,1.6402588
6009,4066.5808,101.66452,1.6645203
6012,4003.4788,100.08697,0.08696747
6015,4069.6484,101.74121,1.7412109
6018,4074.0273,101.850685,1.8506851
6021,4103.021,102.57552,2.5755234
6024,4065.7817,101.64455,1.6445465
6027,4064.953,101.62382,1.6238174
6030,4074.0178,101.85045,1.8504486
6033,4121.342,103.03355,3.0335464
6036,4084.0173,102.10043,2.1004333
6039,4115.307,102.88268,2.8826828
6042,4128.9897,103.22474,3.224739
6045,4098.088,102.452194,2.4521942
6048,4115.622,102.89056,2.8905563
6051,4103.491,102.58728,2.5872803
6054,4086.1924,102.154816,2.1548157
6057,4102.108,102.5527,2.5526962
6060,4127.708,103.1927,3.1927032
6063,4137.8745,103.44686,3.4468613
6066,4121.189,103.029724,3.0297241
6069,4118.024,102.9506,2.9505997
6072,4122.013,103.05033,3.050331
6075,4118.025,102.95062,2.9506226
6078,4154.6694,103.86674,3.8667374
6081,4013.0215,100.32554,0.32553864
6084,4164.993,104.124825,4.1248245
6087,4005.5164,100.13791,0.13790894
6090,4144.9995,103.624985,3.6249847
6093,4142.875,103.57188,3.5718765
6096,4049.4534,101.236336,1.2363358
6099,4159.354,103.98385,3.9838486
6102,4164.513,104.11283,4.112831
6105,4149.3027,103.73257,3.7325668
6108,4036.6055,100.91514,0.91513824
6111,4019.58,100.4895,0.48950195
6114,4041.3977,101.03494,1.0349426
6117,4055.4648,101.38663,1.3866272
6120,4024.9253,100.62313,0.6231308
6123,4051.6494,101.29124,1.2912369
6126,4035.941,100.89852,0.8985214
6129,4030.4102,100.76025,0.7602463
6132,4007.846,100.19615,0.19615173
6135,4026.9033,100.672585,0.67258453
6138,4086.1514,102.15378,2.153778
6141,4093.3943,102.33486,2.3348618
6144,4055.6826,101.39206,1.3920593
6147,4079.4617,101.98654,1.9865417
6150,4089.7507,102.24377,2.2437668
6153,4095.5322,102.388306,2.3883057
6156,4082.538,102.06345,2.0634537
6159,4121.417,103.03542,3.0354233
6162,4088.2043,102.20511,2.2051086
6165,4115.166,102.87915,2.8791504
6168,4084.3743,102.10936,2.1093597
6171,4071.1228,101.77807,1.7780685
6174,4093.7932,102.344826,2.3448257
6177,4085.3567,102.13391,2.1339111
6180,4148.408,103.710205,3.710205
6183,4151.104,103.7776,3.7776031
6186,4128.6562,103.21641,3.2164078
6189,4148.357,103.70892,3.7089233
6192,4119.692,102.992294,2.9922943
6195,4067.0842,101.67711,1.6771088
6198,4122.542,103.063545,3.0635452
6201,4140.631,103.51577,3.51577
6204,4146.776,103.669395,3.6693954
6207,4125.4155,103.13539,3.1353912
6210,4004.3728,100.10932,0.109321594
6213,4152.632,103.815796,3.815796
6216,4010.709,100.26772,0.26772308
6219,4129.505,103.237625,3.2376251
6222,4151.7183,103.79295,3.7929535
6225,4130.676,103.26689,3.2668915
6228,4146.607,103.66517,3.6651688
6231,4010.2007,100.25501,0.2550125
6234,4167.9243,104.19811,4.1981125
6237,4019.9133,100.49783,0.49783325
6240,4011.855,100.29637,0.29637146
6243,4039.5962,100.98991,0.9899063
6246,4144.0806,103.60201,3.6020126
6249,4020.8623,100.52155,0.52155304
6252,4046.9785,101.17446,1.1744614
6255,4041.4119,101.03529,1.0352936
6258,4042.6528,101.06632,1.0663223
6261,4030.696,100.767395,0.767395
6264,4028.4814,100.712036,0.71203613
6267,4037.256,100.931404,0.9314041
6270,4026.3752,100.659386,0.6593857
6273,4030.4978,100.76244,0.76244354
6276,4036.9707,100.92426,0.924263
6279,4033.8396,100.84599,0.84599304
6282,4088.5295,102.21324,2.2132416
6285,4017.4277,100.43569,0.43569183
6288,4108.2197,102.70549,2.70549
6291,4056.4531,101.41133,1.4113312
6294,4062.528,101.5632,1.5632019
6297,4043.0132,101.075325,1.075325
6300,4078.108,101.9527,1.9526978
6303,4084.7874,102.11969,2.11969
6306,4097.9463,102.448654,2.4486542
6309,4116.8354,102.92088,2.9208832
6312,4126.091,103.152275,3.152275
